timestamp,src_ip,dst_ip,protocol,packet_size,src_port,dst_port,threat
2026-05-17 15:12:26.206366,142.250.183.238,192.168.1.7,UDP,893,443,51181,Suspicious
2026-05-17 15:12:26.232269,142.250.183.238,192.168.1.7,UDP,295,443,51181,Suspicious
2026-05-17 15:12:26.252009,192.168.1.7,142.250.183.238,UDP,77,51181,443,Normal
2026-05-17 15:12:26.278815,142.250.182.206,192.168.1.7,UDP,67,443,58254,Normal
2026-05-17 15:12:26.306986,142.250.182.234,192.168.1.7,UDP,1292,443,49878,Suspicious
2026-05-17 15:12:26.332807,142.250.182.234,192.168.1.7,UDP,251,443,49878,Suspicious
2026-05-17 15:12:26.358609,192.168.1.7,142.250.182.234,UDP,77,49878,443,Normal
2026-05-17 15:12:26.390895,142.250.182.234,192.168.1.7,TCP,1072,443,61205,Suspicious
2026-05-17 15:12:26.422157,192.168.1.3,239.255.255.250,UDP,277,60926,1900,Suspicious
2026-05-17 15:12:26.451247,192.168.1.7,142.250.182.234,TCP,54,61205,443,Normal
2026-05-17 15:12:26.482051,142.250.183.238,192.168.1.7,TCP,674,443,49674,Suspicious
2026-05-17 15:12:26.508037,142.250.182.206,192.168.1.7,UDP,67,443,58254,Normal
2026-05-17 15:12:26.538099,192.168.1.3,239.255.255.250,UDP,344,60926,1900,Suspicious
2026-05-17 15:12:26.567145,142.250.183.238,192.168.1.7,UDP,70,443,51181,Normal
2026-05-17 15:12:26.595345,192.168.1.7,142.250.183.238,TCP,54,49674,443,Normal
2026-05-17 15:12:26.624129,142.250.182.234,192.168.1.7,UDP,70,443,49878,Normal
2026-05-17 15:12:26.653277,192.168.1.3,239.255.255.250,UDP,342,60926,1900,Suspicious
2026-05-17 15:12:26.676450,192.168.1.3,239.255.255.250,UDP,354,60926,1900,Suspicious
2026-05-17 15:12:26.696727,192.168.1.3,239.255.255.250,UDP,352,60926,1900,Suspicious
2026-05-17 15:12:26.722456,52.168.117.170,192.168.1.7,TCP,153,443,49407,Suspicious
2026-05-17 15:12:26.745762,192.168.1.7,52.168.117.170,TCP,54,49407,443,Normal
2026-05-17 15:12:26.767752,192.168.1.7,52.168.117.170,TCP,514,49407,443,Suspicious
2026-05-17 15:12:26.795124,192.168.1.7,142.250.182.206,UDP,71,58254,443,Normal
2026-05-17 15:12:26.818203,142.250.182.206,192.168.1.7,UDP,67,443,58254,Normal
2026-05-17 15:12:26.843557,192.168.1.7,142.250.182.206,UDP,71,58254,443,Normal
2026-05-17 15:12:26.864534,52.168.117.170,192.168.1.7,TCP,1454,443,49407,Suspicious
2026-05-17 15:12:26.886626,52.168.117.170,192.168.1.7,TCP,1454,443,49407,Suspicious
2026-05-17 15:12:26.916277,192.168.1.7,52.168.117.170,TCP,54,49407,443,Normal
2026-05-17 15:12:26.940296,52.168.117.170,192.168.1.7,TCP,1454,443,49407,Suspicious
2026-05-17 15:12:26.966515,52.168.117.170,192.168.1.7,TCP,1454,443,49407,Suspicious
2026-05-17 15:12:26.988977,52.168.117.170,192.168.1.7,TCP,1454,443,49407,Suspicious
2026-05-17 15:12:27.014554,52.168.117.170,192.168.1.7,TCP,1454,443,49407,Suspicious
2026-05-17 15:12:27.041194,52.168.117.170,192.168.1.7,TCP,154,443,49407,Suspicious
2026-05-17 15:12:27.072045,192.168.1.7,52.168.117.170,TCP,54,49407,443,Normal
2026-05-17 15:12:27.099399,192.168.1.7,52.168.117.170,TCP,128,49407,443,Suspicious
2026-05-17 15:12:27.132159,192.168.1.7,91.108.56.172,TCP,271,55412,443,Suspicious
2026-05-17 15:12:27.161890,192.168.1.7,52.168.117.170,TCP,1183,49407,443,Suspicious
2026-05-17 15:12:27.190818,192.168.1.7,52.168.117.170,TCP,1454,49407,443,Suspicious
2026-05-17 15:12:27.221048,192.168.1.7,52.168.117.170,TCP,271,49407,443,Suspicious
2026-05-17 15:12:27.246355,142.250.182.206,192.168.1.7,UDP,67,443,58254,Normal
2026-05-17 15:12:27.271659,91.108.56.172,192.168.1.7,TCP,56,443,55412,Normal
2026-05-17 15:12:27.298732,91.108.56.172,192.168.1.7,TCP,143,443,55412,Suspicious
2026-05-17 15:12:27.323957,192.168.1.7,91.108.56.172,TCP,54,55412,443,Normal
2026-05-17 15:12:27.350597,192.168.1.7,142.250.182.206,UDP,71,58254,443,Normal
2026-05-17 15:12:27.380168,52.168.117.170,192.168.1.7,TCP,157,443,49407,Suspicious
2026-05-17 15:12:27.409512,192.168.1.7,52.168.117.170,TCP,54,49407,443,Normal
2026-05-17 15:12:27.433433,142.250.182.206,192.168.1.7,UDP,67,443,58254,Normal
2026-05-17 15:12:27.457465,52.168.117.170,192.168.1.7,TCP,54,443,49407,Normal
2026-05-17 15:12:27.480084,52.168.117.170,192.168.1.7,TCP,54,443,49407,Normal
2026-05-17 15:12:27.500734,52.168.117.170,192.168.1.7,TCP,101,443,49407,Suspicious
2026-05-17 15:12:27.521655,192.168.1.7,52.168.117.170,TCP,54,49407,443,Normal
2026-05-17 15:12:27.543856,52.168.117.170,192.168.1.7,TCP,501,443,49407,Suspicious
2026-05-17 15:12:27.567611,192.168.1.7,52.168.117.170,TCP,54,49407,443,Normal
2026-05-17 15:12:27.591169,192.168.1.7,142.250.182.206,UDP,71,58254,443,Normal
2026-05-17 15:12:27.613131,142.250.182.206,192.168.1.7,UDP,67,443,58254,Normal
2026-05-17 15:12:27.635301,192.168.1.7,142.250.182.206,UDP,71,58254,443,Normal
2026-05-17 15:12:27.659433,142.250.182.206,192.168.1.7,UDP,67,443,58254,Normal
2026-05-17 15:12:27.685197,192.168.1.7,142.250.182.206,UDP,71,58254,443,Normal
2026-05-17 15:12:27.708280,142.250.182.206,192.168.1.7,UDP,67,443,58254,Normal
2026-05-17 15:12:27.727761,192.168.1.7,142.250.182.206,UDP,71,58254,443,Normal
2026-05-17 15:12:27.750004,192.168.1.3,239.255.255.250,UDP,288,51906,1900,Suspicious
2026-05-17 15:12:27.771256,142.250.182.206,192.168.1.7,UDP,67,443,58254,Normal
2026-05-17 15:12:27.794216,192.168.1.7,142.250.182.106,UDP,71,59166,443,Normal
2026-05-17 15:12:27.818158,192.168.1.3,239.255.255.250,UDP,354,51906,1900,Suspicious
2026-05-17 15:12:27.845310,192.168.1.3,239.255.255.250,UDP,352,51906,1900,Suspicious
2026-05-17 15:12:27.874339,142.250.182.106,192.168.1.7,UDP,67,443,59166,Normal
2026-05-17 15:12:27.900446,192.168.1.3,239.255.255.250,UDP,288,51906,1900,Suspicious
2026-05-17 15:12:27.923183,192.168.1.3,239.255.255.250,UDP,277,51906,1900,Suspicious
2026-05-17 15:12:27.947765,192.168.1.3,239.255.255.250,UDP,344,51906,1900,Suspicious
2026-05-17 15:12:27.967579,192.168.1.3,239.255.255.250,UDP,352,51906,1900,Suspicious
2026-05-17 15:12:27.990145,192.168.1.7,192.168.1.3,TCP,164,51490,8009,Suspicious
2026-05-17 15:12:28.012653,192.168.1.3,192.168.1.7,TCP,164,8009,51490,Suspicious
2026-05-17 15:12:28.036133,192.168.1.7,192.168.1.3,TCP,54,51490,8009,Normal
2026-05-17 15:12:28.059340,192.168.1.7,142.250.182.206,UDP,71,58254,443,Normal
2026-05-17 15:12:28.082966,142.250.182.206,192.168.1.7,UDP,67,443,58254,Normal
2026-05-17 15:12:28.104186,192.168.1.7,142.250.183.234,UDP,71,49601,443,Normal
2026-05-17 15:12:28.128235,142.250.183.234,192.168.1.7,UDP,67,443,49601,Normal
2026-05-17 15:12:28.155531,192.168.1.3,192.168.1.7,TCP,168,8009,49406,Suspicious
2026-05-17 15:12:28.177376,192.168.1.7,142.250.182.206,UDP,71,58254,443,Normal
2026-05-17 15:12:28.197631,192.168.1.7,192.168.1.3,TCP,54,49406,8009,Normal
2026-05-17 15:12:28.218944,142.250.182.206,192.168.1.7,UDP,67,443,58254,Normal
2026-05-17 15:12:28.239964,192.168.1.3,239.255.255.250,UDP,288,52676,1900,Suspicious
2026-05-17 15:12:28.264706,192.168.1.3,239.255.255.250,UDP,277,52676,1900,Suspicious
2026-05-17 15:12:28.284953,192.168.1.3,239.255.255.250,UDP,344,52676,1900,Suspicious
2026-05-17 15:12:28.314908,192.168.1.3,239.255.255.250,UDP,342,52676,1900,Suspicious
2026-05-17 15:12:28.339227,192.168.1.3,239.255.255.250,UDP,354,52676,1900,Suspicious
2026-05-17 15:12:28.369713,192.168.1.7,20.42.65.90,TCP,66,59185,443,Normal
2026-05-17 15:12:28.390482,192.168.1.3,239.255.255.250,UDP,352,52676,1900,Suspicious
2026-05-17 15:12:28.409548,192.168.1.7,20.42.65.90,TCP,66,59219,443,Normal
2026-05-17 15:12:28.430043,192.168.1.3,239.255.255.250,UDP,288,52676,1900,Suspicious
2026-05-17 15:12:28.451580,192.168.1.3,239.255.255.250,UDP,277,52676,1900,Suspicious
2026-05-17 15:12:28.472488,20.42.65.90,192.168.1.7,TCP,66,443,59185,Normal
2026-05-17 15:12:28.490326,192.168.1.7,20.42.65.90,TCP,54,59185,443,Normal
2026-05-17 15:12:28.508591,192.168.1.7,20.42.65.90,TCP,1454,59185,443,Suspicious
2026-05-17 15:12:28.527321,192.168.1.7,20.42.65.90,TCP,491,59185,443,Suspicious
2026-05-17 15:12:28.553388,192.168.1.3,239.255.255.250,UDP,344,52676,1900,Suspicious
2026-05-17 15:12:28.577243,192.168.1.3,239.255.255.250,UDP,342,52676,1900,Suspicious
2026-05-17 15:12:28.598247,192.168.1.3,239.255.255.250,UDP,354,52676,1900,Suspicious
2026-05-17 15:12:28.625511,192.168.1.3,239.255.255.250,UDP,352,52676,1900,Suspicious
2026-05-17 15:12:28.647363,192.168.1.7,4.213.25.240,TCP,97,49166,443,Suspicious
2026-05-17 15:12:28.669638,4.213.25.240,192.168.1.7,TCP,232,443,49166,Suspicious
2026-05-17 15:12:28.693230,192.168.1.7,4.213.25.240,TCP,54,49166,443,Normal
2026-05-17 15:12:28.713799,192.168.1.7,23.215.215.146,UDP,71,51681,443,Normal
2026-05-17 15:12:28.735141,20.42.65.90,192.168.1.7,TCP,54,443,59185,Normal
2026-05-17 15:12:28.755879,20.42.65.90,192.168.1.7,TCP,153,443,59185,Suspicious
2026-05-17 15:12:28.776576,192.168.1.7,20.42.65.90,TCP,737,59185,443,Suspicious
2026-05-17 15:12:28.801250,20.42.65.90,192.168.1.7,TCP,66,443,59219,Normal
2026-05-17 15:12:28.826038,192.168.1.7,20.42.65.90,TCP,54,59219,443,Normal
2026-05-17 15:12:28.850996,192.168.1.7,20.42.65.90,TCP,1454,59219,443,Suspicious
2026-05-17 15:12:28.875756,192.168.1.7,20.42.65.90,TCP,587,59219,443,Suspicious
2026-05-17 15:12:28.902170,23.215.215.146,192.168.1.7,UDP,70,443,51681,Normal
2026-05-17 15:12:28.923268,20.42.65.90,192.168.1.7,TCP,1454,443,59185,Suspicious
2026-05-17 15:12:28.941751,20.42.65.90,192.168.1.7,TCP,1454,443,59185,Suspicious
2026-05-17 15:12:28.963725,20.42.65.90,192.168.1.7,TCP,1454,443,59185,Suspicious
2026-05-17 15:12:28.983988,20.42.65.90,192.168.1.7,TCP,1454,443,59185,Suspicious
2026-05-17 15:12:29.005661,20.42.65.90,192.168.1.7,TCP,1454,443,59185,Suspicious
2026-05-17 15:12:29.026373,20.42.65.90,192.168.1.7,TCP,1454,443,59185,Suspicious
2026-05-17 15:12:29.047864,20.42.65.90,192.168.1.7,TCP,163,443,59185,Suspicious
2026-05-17 15:12:29.071814,192.168.1.7,20.42.65.90,TCP,54,59185,443,Normal
2026-05-17 15:12:29.095096,192.168.1.7,20.42.65.90,TCP,128,59185,443,Suspicious
2026-05-17 15:12:29.117685,192.168.1.7,20.42.65.90,TCP,146,59185,443,Suspicious
2026-05-17 15:12:29.140648,192.168.1.7,20.42.65.90,TCP,546,59185,443,Suspicious
2026-05-17 15:12:29.163414,192.168.1.7,20.42.65.90,TCP,1454,59185,443,Suspicious
2026-05-17 15:12:29.185562,192.168.1.7,20.42.65.90,TCP,1454,59185,443,Suspicious
2026-05-17 15:12:29.207923,192.168.1.7,20.42.65.90,TCP,1454,59185,443,Suspicious
2026-05-17 15:12:29.229280,192.168.1.7,20.42.65.90,TCP,1454,59185,443,Suspicious
2026-05-17 15:12:29.252136,192.168.1.7,20.42.65.90,TCP,988,59185,443,Suspicious
2026-05-17 15:12:29.274575,20.42.65.90,192.168.1.7,TCP,54,443,59219,Normal
2026-05-17 15:12:29.297243,20.42.65.90,192.168.1.7,TCP,153,443,59219,Suspicious
2026-05-17 15:12:29.320390,192.168.1.7,20.42.65.90,TCP,833,59219,443,Suspicious
2026-05-17 15:12:29.345390,192.168.1.9,224.0.0.251,UDP,124,5353,5353,Suspicious
2026-05-17 15:12:29.374451,20.42.65.90,192.168.1.7,TCP,54,443,59185,Normal
2026-05-17 15:12:29.403864,20.42.65.90,192.168.1.7,TCP,157,443,59185,Suspicious
2026-05-17 15:12:29.429116,20.42.65.90,192.168.1.7,TCP,54,443,59185,Normal
2026-05-17 15:12:29.535132,20.42.65.90,192.168.1.7,TCP,54,443,59185,Normal
2026-05-17 15:12:29.582193,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:29.611150,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:29.640881,20.42.65.90,192.168.1.7,TCP,116,443,59185,Suspicious
2026-05-17 15:12:29.674423,192.168.1.7,20.42.65.90,TCP,54,59185,443,Normal
2026-05-17 15:12:29.709126,192.168.1.7,20.42.65.90,TCP,85,59185,443,Suspicious
2026-05-17 15:12:29.748320,172.64.155.209,192.168.1.7,UDP,1242,443,58816,Suspicious
2026-05-17 15:12:29.796474,172.64.155.209,192.168.1.7,UDP,1242,443,58816,Suspicious
2026-05-17 15:12:29.842522,172.64.155.209,192.168.1.7,UDP,1242,443,58816,Suspicious
2026-05-17 15:12:29.872244,172.64.155.209,192.168.1.7,UDP,1242,443,58816,Suspicious
2026-05-17 15:12:29.897770,172.64.155.209,192.168.1.7,UDP,1053,443,58816,Suspicious
2026-05-17 15:12:29.928961,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:29.960490,192.168.1.7,172.64.155.209,UDP,93,58816,443,Suspicious
2026-05-17 15:12:29.992414,192.168.1.7,172.64.155.209,UDP,127,58816,443,Suspicious
2026-05-17 15:12:30.024304,192.168.1.7,172.64.155.209,UDP,128,58816,443,Suspicious
2026-05-17 15:12:30.057451,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.099750,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.135320,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.183690,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.218983,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.258007,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.292688,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.331072,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.363898,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.399973,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.434496,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.479804,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.520442,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.560294,20.42.65.90,192.168.1.7,TCP,1454,443,59219,Suspicious
2026-05-17 15:12:30.593042,20.42.65.90,192.168.1.7,TCP,1454,443,59219,Suspicious
2026-05-17 15:12:30.628879,20.42.65.90,192.168.1.7,TCP,1454,443,59219,Suspicious
2026-05-17 15:12:30.658121,20.42.65.90,192.168.1.7,TCP,1454,443,59219,Suspicious
2026-05-17 15:12:30.692594,20.42.65.90,192.168.1.7,TCP,1454,443,59219,Suspicious
2026-05-17 15:12:30.736802,20.42.65.90,192.168.1.7,TCP,1454,443,59219,Suspicious
2026-05-17 15:12:30.766333,20.42.65.90,192.168.1.7,TCP,163,443,59219,Suspicious
2026-05-17 15:12:30.792087,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.818334,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.846076,192.168.1.7,20.42.65.90,TCP,54,59219,443,Normal
2026-05-17 15:12:30.881468,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.921525,192.168.1.7,172.64.155.209,UDP,1292,58816,443,Suspicious
2026-05-17 15:12:30.953004,192.168.1.7,172.64.155.209,UDP,217,58816,443,Suspicious
2026-05-17 15:12:30.988758,192.168.1.7,20.42.65.90,TCP,128,59219,443,Suspicious
2026-05-17 15:12:31.023287,172.64.155.209,192.168.1.7,UDP,527,443,58816,Suspicious
2026-05-17 15:12:31.052682,172.64.155.209,192.168.1.7,UDP,66,443,58816,Normal
2026-05-17 15:12:31.090645,172.64.155.209,192.168.1.7,UDP,66,443,58816,Normal
2026-05-17 15:12:31.124515,172.64.155.209,192.168.1.7,UDP,91,443,58816,Suspicious
2026-05-17 15:12:31.159250,192.168.1.7,172.64.155.209,UDP,85,58816,443,Suspicious
2026-05-17 15:12:31.204009,192.168.1.7,172.64.155.209,UDP,89,58816,443,Suspicious
2026-05-17 15:12:31.240437,172.64.155.209,192.168.1.7,UDP,65,443,58816,Normal
2026-05-17 15:12:31.283024,172.64.155.209,192.168.1.7,UDP,65,443,58816,Normal
2026-05-17 15:12:31.317223,172.64.155.209,192.168.1.7,UDP,65,443,58816,Normal
2026-05-17 15:12:31.355367,172.64.155.209,192.168.1.7,UDP,65,443,58816,Normal
2026-05-17 15:12:31.386523,172.64.155.209,192.168.1.7,UDP,65,443,58816,Normal
2026-05-17 15:12:31.424911,172.64.155.209,192.168.1.7,UDP,65,443,58816,Normal
2026-05-17 15:12:31.463970,172.64.155.209,192.168.1.7,UDP,65,443,58816,Normal
2026-05-17 15:12:31.502696,172.64.155.209,192.168.1.7,UDP,65,443,58816,Normal
2026-05-17 15:12:31.553267,172.64.155.209,192.168.1.7,UDP,66,443,58816,Normal
2026-05-17 15:12:31.592816,172.64.155.209,192.168.1.7,UDP,70,443,58816,Normal
2026-05-17 15:12:31.639241,192.168.1.7,172.64.155.209,UDP,86,58816,443,Suspicious
2026-05-17 15:12:31.681035,192.168.1.7,172.64.155.209,UDP,83,58816,443,Normal
2026-05-17 15:12:31.712375,172.64.155.209,192.168.1.7,UDP,1242,443,58816,Suspicious
2026-05-17 15:12:31.737240,172.64.155.209,192.168.1.7,UDP,874,443,58816,Suspicious
2026-05-17 15:12:31.763093,20.42.65.90,192.168.1.7,TCP,367,443,59185,Suspicious
2026-05-17 15:12:31.788235,192.168.1.7,172.64.155.209,UDP,85,58816,443,Suspicious
2026-05-17 15:12:31.815824,172.64.155.209,192.168.1.7,UDP,65,443,58816,Normal
2026-05-17 15:12:31.841508,192.168.1.7,20.42.65.90,TCP,54,59185,443,Normal
2026-05-17 15:12:31.898652,20.42.65.90,192.168.1.7,TCP,157,443,59219,Suspicious
2026-05-17 15:12:31.919690,20.42.65.90,192.168.1.7,TCP,116,443,59219,Suspicious
2026-05-17 15:12:31.945317,192.168.1.7,20.42.65.90,TCP,54,59219,443,Normal
2026-05-17 15:12:31.970474,192.168.1.7,142.251.43.106,TCP,55,61112,443,Normal
2026-05-17 15:12:31.997918,192.168.1.7,20.42.65.90,TCP,172,59185,443,Suspicious
2026-05-17 15:12:32.021530,192.168.1.7,20.42.65.90,TCP,1454,59185,443,Suspicious
2026-05-17 15:12:32.049108,192.168.1.7,20.42.65.90,TCP,1404,59185,443,Suspicious
2026-05-17 15:12:32.076904,142.251.43.106,192.168.1.7,TCP,66,443,61112,Normal
2026-05-17 15:12:32.102699,192.168.1.7,52.182.143.210,TCP,66,59220,443,Normal
2026-05-17 15:12:32.135817,20.42.65.90,192.168.1.7,TCP,54,443,59185,Normal
2026-05-17 15:12:32.167258,20.42.65.90,192.168.1.7,TCP,154,443,59185,Suspicious
2026-05-17 15:12:32.197236,192.168.1.7,20.42.65.90,TCP,54,59185,443,Normal
2026-05-17 15:12:32.225365,52.182.143.210,192.168.1.7,TCP,66,443,59220,Normal
2026-05-17 15:12:32.250724,192.168.1.7,52.182.143.210,TCP,54,59220,443,Normal
2026-05-17 15:12:32.278286,192.168.1.7,52.182.143.210,TCP,441,59220,443,Suspicious
2026-05-17 15:12:32.303904,192.168.1.3,239.255.255.250,UDP,288,45705,1900,Suspicious
2026-05-17 15:12:32.332738,192.168.1.3,239.255.255.250,UDP,277,45705,1900,Suspicious
2026-05-17 15:12:32.371202,192.168.1.3,239.255.255.250,UDP,344,45705,1900,Suspicious
2026-05-17 15:12:32.403916,192.168.1.3,239.255.255.250,UDP,342,45705,1900,Suspicious
2026-05-17 15:12:32.431945,192.168.1.3,239.255.255.250,UDP,354,45705,1900,Suspicious
2026-05-17 15:12:32.459525,192.168.1.7,192.168.1.3,TCP,164,51490,8009,Suspicious
2026-05-17 15:12:32.485786,192.168.1.3,192.168.1.7,TCP,164,8009,51490,Suspicious
2026-05-17 15:12:32.509897,52.182.143.210,192.168.1.7,TCP,153,443,59220,Suspicious
2026-05-17 15:12:32.535156,192.168.1.7,52.182.143.210,TCP,54,59220,443,Normal
2026-05-17 15:12:32.554754,192.168.1.7,52.182.143.210,TCP,512,59220,443,Suspicious
2026-05-17 15:12:32.579350,192.168.1.7,192.168.1.3,TCP,54,51490,8009,Normal
2026-05-17 15:12:32.602465,192.168.1.3,239.255.255.250,UDP,352,45705,1900,Suspicious
2026-05-17 15:12:32.625770,192.168.1.7,142.250.182.206,UDP,71,58254,443,Normal
2026-05-17 15:12:32.654445,142.250.182.206,192.168.1.7,UDP,67,443,58254,Normal
2026-05-17 15:12:32.684608,192.168.1.3,239.255.255.250,UDP,288,45705,1900,Suspicious
2026-05-17 15:12:32.709479,52.182.143.210,192.168.1.7,TCP,1454,443,59220,Suspicious
2026-05-17 15:12:32.734341,52.182.143.210,192.168.1.7,TCP,1454,443,59220,Suspicious
2026-05-17 15:12:32.759497,52.182.143.210,192.168.1.7,TCP,1454,443,59220,Suspicious
2026-05-17 15:12:32.781810,192.168.1.7,52.182.143.210,TCP,54,59220,443,Normal
2026-05-17 15:12:32.803817,52.182.143.210,192.168.1.7,TCP,1454,443,59220,Suspicious
2026-05-17 15:12:32.825080,52.182.143.210,192.168.1.7,TCP,1454,443,59220,Suspicious
2026-05-17 15:12:32.847330,52.182.143.210,192.168.1.7,TCP,1454,443,59220,Suspicious
2026-05-17 15:12:32.868529,52.182.143.210,192.168.1.7,TCP,154,443,59220,Suspicious
2026-05-17 15:12:32.889181,192.168.1.7,52.182.143.210,TCP,54,59220,443,Normal
2026-05-17 15:12:32.910481,192.168.1.7,52.182.143.210,TCP,128,59220,443,Suspicious
2026-05-17 15:12:32.930785,192.168.1.3,239.255.255.250,UDP,277,45705,1900,Suspicious
2026-05-17 15:12:32.954708,192.168.1.7,52.182.143.210,TCP,505,59220,443,Suspicious
2026-05-17 15:12:32.976162,192.168.1.7,52.182.143.210,TCP,1454,59220,443,Suspicious
2026-05-17 15:12:33.002139,192.168.1.7,52.182.143.210,TCP,1454,59220,443,Suspicious
2026-05-17 15:12:33.022745,192.168.1.7,52.182.143.210,TCP,282,59220,443,Suspicious
2026-05-17 15:12:33.043977,192.168.1.3,239.255.255.250,UDP,344,45705,1900,Suspicious
2026-05-17 15:12:33.066796,192.168.1.3,239.255.255.250,UDP,342,45705,1900,Suspicious
2026-05-17 15:12:33.086762,142.250.182.106,192.168.1.7,UDP,120,443,59166,Suspicious
2026-05-17 15:12:33.105526,192.168.1.7,142.250.182.106,UDP,75,59166,443,Normal
2026-05-17 15:12:33.123979,192.168.1.3,239.255.255.250,UDP,354,45705,1900,Suspicious
2026-05-17 15:12:33.148870,192.168.1.3,239.255.255.250,UDP,352,45705,1900,Suspicious
2026-05-17 15:12:33.179563,52.182.143.210,192.168.1.7,TCP,157,443,59220,Suspicious
2026-05-17 15:12:33.206555,192.168.1.7,52.182.143.210,TCP,54,59220,443,Normal
2026-05-17 15:12:33.229851,52.182.143.210,192.168.1.7,TCP,101,443,59220,Suspicious
2026-05-17 15:12:33.259561,52.182.143.210,192.168.1.7,TCP,54,443,59220,Normal
2026-05-17 15:12:33.286175,192.168.1.7,52.182.143.210,TCP,54,59220,443,Normal
2026-05-17 15:12:33.305942,52.182.143.210,192.168.1.7,TCP,54,443,59220,Normal
2026-05-17 15:12:33.329931,192.168.1.7,142.250.182.106,UDP,71,59166,443,Normal
2026-05-17 15:12:33.352452,52.182.143.210,192.168.1.7,TCP,503,443,59220,Suspicious
2026-05-17 15:12:33.375992,192.168.1.7,52.182.143.210,TCP,54,59220,443,Normal
2026-05-17 15:12:33.404774,192.168.1.7,52.182.143.210,TCP,505,59220,443,Suspicious
2026-05-17 15:12:33.430478,192.168.1.7,52.182.143.210,TCP,1454,59220,443,Suspicious
2026-05-17 15:12:33.457605,192.168.1.7,52.182.143.210,TCP,153,59220,443,Suspicious
2026-05-17 15:12:33.480467,142.250.182.106,192.168.1.7,UDP,67,443,59166,Normal
2026-05-17 15:12:33.500930,192.168.1.7,142.250.182.106,UDP,71,59166,443,Normal
2026-05-17 15:12:33.519708,52.182.143.210,192.168.1.7,TCP,101,443,59220,Suspicious
2026-05-17 15:12:33.544420,52.182.143.210,192.168.1.7,TCP,54,443,59220,Normal
2026-05-17 15:12:33.567786,192.168.1.7,52.182.143.210,TCP,54,59220,443,Normal
2026-05-17 15:12:33.588801,52.182.143.210,192.168.1.7,TCP,501,443,59220,Suspicious
2026-05-17 15:12:33.609348,192.168.1.7,52.182.143.210,TCP,54,59220,443,Normal
2026-05-17 15:12:33.629731,192.168.1.7,52.182.143.210,TCP,505,59220,443,Suspicious
2026-05-17 15:12:33.652481,192.168.1.7,52.182.143.210,TCP,1406,59220,443,Suspicious
2026-05-17 15:12:33.685127,142.250.182.106,192.168.1.7,UDP,67,443,59166,Normal
2026-05-17 15:12:33.705694,142.250.183.234,192.168.1.7,UDP,239,443,49601,Suspicious
2026-05-17 15:12:33.733432,192.168.1.7,142.250.183.234,UDP,75,49601,443,Normal
2026-05-17 15:12:33.763188,192.168.1.7,142.250.182.106,UDP,71,59166,443,Normal
2026-05-17 15:12:33.789944,52.182.143.210,192.168.1.7,TCP,101,443,59220,Suspicious
2026-05-17 15:12:33.817014,192.168.1.7,52.182.143.210,TCP,54,59220,443,Normal
2026-05-17 15:12:33.839434,52.182.143.210,192.168.1.7,TCP,54,443,59220,Normal
2026-05-17 15:12:33.861807,52.182.143.210,192.168.1.7,TCP,501,443,59220,Suspicious
2026-05-17 15:12:33.884956,192.168.1.7,52.182.143.210,TCP,54,59220,443,Normal
2026-05-17 15:12:33.906594,192.168.1.7,142.250.183.234,UDP,71,49601,443,Normal
2026-05-17 15:12:33.928048,192.168.1.7,52.182.143.210,TCP,505,59220,443,Suspicious
2026-05-17 15:12:33.955569,192.168.1.7,52.182.143.210,TCP,1404,59220,443,Suspicious
2026-05-17 15:12:33.976701,142.250.182.106,192.168.1.7,UDP,67,443,59166,Normal
2026-05-17 15:12:34.001293,142.250.183.234,192.168.1.7,UDP,67,443,49601,Normal
2026-05-17 15:12:34.027823,192.168.1.7,142.250.182.206,UDP,420,58254,443,Suspicious
